pubDate,title,description
2025-12-10 11:08:00,'어쩔수가 없다'ㆍ'케데헌' 미국 골든글로브 각 3개 부문 후보에,한국 영화 '어쩔수가 없다(감독 박찬욱)'와 K팝 소재 애니메이션 '케이팝 데몬 헌터스'(케데헌)가 미국의 권위있는 대중문화상인 골든글로브에서 작품상 후보를 포함해 각각 3개 부문 후보에 당당히 이름을 올렸다. 9일... 
2025-12-10 11:04:00,"美 빌보드 싱글 연말 결산…로제 '아파트' 9위, '골든' 25위",미국 빌보드 연말 결산 싱글·앨범 차트에 블랙핑크 로제와 '케이팝 데몬 헌터스' 오리지널사운드트랙 등 K팝 장르가 다수 이름을 올렸다. 10일 빌보드에 따르면 연말 결산 싱글 차트 '핫 100'에서 로제의 '아파트... 
2025-12-10 11:04:00,"'케데헌' 루미, 美 뉴욕타임스 '2025 가장 스타일리시한 67인' 선정",'케이팝 데몬 헌터스'(약칭 케데헌) 주인공 루미가 뉴욕타임스(NYT)가 꼽은 '2025년 가장 스타일리시한 인물 67인'에 선정됐다. NYT는 7일(현지시간) '2025년 가장 스타일리시한 인물 67인'에 루미를 선정하고 &quot;보라색 땋은... 
2025-12-10 11:03:00,이병헌 “의미 있는 첫 시상식…‘KALH Honors’ 수상 영광스러워”,애니메이션 ‘케이팝 데몬 헌터스’의 매기 강 감독을 첫 수상자로 선정했다고 밝혔다. 이병헌은 “모든 관계자분들께 깊이 감사드린다. 의미 있는 첫 시상식에서 상을 받게 되어 더욱 영광스럽다. 이 영광스러운... 
2025-12-10 11:02:00,빌보드 싱글차트서 '골든' 5위…24주 연속 진입,▲ 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스' 속 한 장면 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스' OST ' 골든'(Golden)이 미국 빌보드 메인 싱글 차트 '핫 100' 5위를 기록했습니다. 현지시간... 
2025-12-10 11:02:00,"[셀럽이슈] '케데헌' 매기 강 감독, 옥관문화훈장 수훈…K-컬처 홍보 효...",넷플릭스 애니메이션 '케이팝 데몬 헌터스'(이하 '케데헌')를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 서울 강남 코엑스에서 '2025 대한민국 콘텐츠대상 시상식'을 열고... 
2025-12-10 10:58:00,'케데헌' 매기 강 감독 옥관문화훈장…'대한민국 콘텐츠대상',▲ 매기 강 감독이 지난 9월 21일 부산 해운대구 우동 영화의전당에서 열린 제30회 부산국제영화제 '케이팝 데몬 헌터스' 오픈토크에서 관객들에게 인사하고 있다. 넷플릭스 애니메이션 '케이팝 데몬 헌터스'를 연출한 매기... 
2025-12-10 10:57:00,‘케데헌’ 매기 강 옥관문화훈장 수훈…‘폭싹’·‘눈물의 여왕’ 문...,"“매기 강, K-컬처 연관 산업 발전에 큰 영향” ‘전독시’·‘킹 오브 킹스’ 등 대통령상 수상 ‘케이팝 데몬 헌터스’ 메기 강 감독 [넷플릭스 제공] [헤럴드경제=손미정 기자] 올해 글로벌 신드롬을 일으킨 넷플릭스... "
2025-12-10 10:52:00,"'케데헌' 매기 강 감독, 옥관문화훈장 받는다…만화 '전독시'는 대통령...",박정환 문화전문기자 = 매기 강 감독이 넷플릭스 애니메이션 '케이팝 데몬 헌터스'로 세계적 흥행을 이끈 공로로 옥관문화훈장을 받는다. 문화체육관광부(장관 최휘영)는 매기 강 감독을 비롯해 K-컬처의 위상을 높인... 
2025-12-10 10:51:00,美 빌보드 싱글 연말 결산서 로제 '아파트' 9위·'골든' 25위,'케데헌' OST 총 7곡 포함돼 열풍 실감…BTS 지민 '후' 57위 앨범 연말 결산서 '케데헌' 13위·로제 112위…스키즈 128위·157위 미국 빌보드 연말 결산 싱글·앨범 차트에 블랙핑크 로제와 '케이팝 데몬 헌터스... 
2025-12-10 10:44:00,"김치용 부산방송영상포럼 회장 &quot;AI.AX기반 콘텐츠, 다양한 방향 한류 가...",아무래도 오징어게임이나 케이팝 데몬 헌터스 같은 한류 콘텐츠들이 한류에 대한 관심을 높이고 있다는 것을 생각해 봤을 때 부산을 좀 더 다양한 방식으로 표현하고 최신 미디어 기술을 접목하는 것이 더욱 중요해 진다고... 
2025-12-10 10:44:00,"코스알엑스, '코리안 아메리칸 리더스 인 할리우드' 시상식 공식 후원사...","올해 처음 열린 KALH Honors에는 박찬욱 감독, 이병헌 배우, ‘케이팝 데몬 헌터스’의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 10:40:00,"코스알엑스, 'KALH Honor' 공식 후원사로 참여","올해 처음 개최된 KALH Honors에는 박찬욱 감독, 이병헌 배우, '케이팝 데몬 헌터스'의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 10:30:00,"코스알엑스, 미국 'KALH Honor' 공식 후원사 참여","올해 처음 열린 KALH Honors에는 박찬욱 감독, 이병헌 배우, '케이팝 데몬 헌터스'의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 10:27:00,"[피플] '첫 눈'과 함께 돌아온 엑소, 다시 활동 기지개",최근 '러브 미 라이트'가 넷플릭스 애니메이션 '케이팝 데몬 헌터스' 삽입곡으로 조명되기도 했다. 돌아올 엑소는 새 앨범 티저에서 초능력 세계관을 다시 소환해 이목을 모으고 있다. 올해 9월에는 개기월식 순간을... 
2025-12-10 10:26:00,"문체부, 2025 대한민국 콘텐츠대상 시상식... '케데헌' 매기 강 감독 문...",문화훈장은 넷플릭스 역사상 가장 인기 있는 애니메이션에 등극한 &lt;케이팝 데몬 헌터스&gt;를 통해 '케이-컬처'와 연관 산업 발전에 큰 영향을 끼친 매기 강 감독이 수훈한다. &lt;폭싹 속았수다&gt;를 연출한 바람픽쳐스의 김원석... 
2025-12-10 10:21:00,&quot;국립박물관 5000원∼1만원 유료화땐 약 350억 수익…재정 구조개편 필요...,[서울=뉴스핌] 최지환 기자 = 11일 오전 서울 용산구 국립중앙박물관 공식 굿즈 매장 '뮷즈샵'에 넷플릭스 영화 '케이팝 데몬 헌터스'의 케릭터를 닮아 인기를 끈 '까치 호랑이 배지'의 품절을 알리는 표지판이 세워져... 
2025-12-10 10:21:00,'케데헌' 매기 강 감독 옥관문화훈장...'폭싹 속았수다' 김원석 문화포...,넷플릭스 애니메이션 [케이팝 데몬 헌터스]를 연출한 매기 강 감독이 우리 정부로부터 옥관문화훈장을 받습니다. 문화체육관광부와 한국콘텐츠진흥원은 매기 강 감독을 비롯한 4개 분야 24명을 2025년 대한민국 콘텐츠대상... 
2025-12-10 10:20:00,"더블랙레이블 프로듀서진의 메가 히트곡 'Golden', 제83회 골든글로브어...",'더블랙레이블 프로듀서진이 탄생시킨 '케이팝 데몬 헌터스'의 OST 'Golden'이 골든글로브 수상에 도전한다. 지난 8일(이하 현지 시간) 골든글로브 조직위원회가 발표한 '제83회 골든글로브어워즈(GOLDEN GLOBES... 
2025-12-10 10:18:00,"그래미도 흔든 케이팝 열풍, 근데 케이팝이 재미없어졌다고?ㅣ음악평론...","2025년 케이팝, 하면 케이팝 데몬 헌터스(K-Pop Demon Hunters), 케데헌을 빼놓을 수 없죠. 애니메이션 속 가상 그룹 헌트릭스의 노래가 로제의 '아파트'와 함께 그래미 본상 후보에 올랐습니다. 케데헌... "
2025-12-10 10:18:00,"코스알엑스, 코리안 아메리칸 리더스 인 할리우드 시상식 'KALH Honor' 공식...","올해 처음 열린 KALH Honors에는 박찬욱 감독, 이병헌 배우, '케이팝 데몬 헌터스'의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 10:16:00,"문체부와 한콘진, '2025 대한민국 콘텐츠 대상 시상식' 개최",먼저 문화훈장은 넷플릭스 역사상 가장 인기 있는 애니메이션에 등극한 &lt;케이팝 데몬 헌터스&gt;를 통해 ‘케이-컬처’와 연관 산업 발전에 큰 영향을 끼친 매기 강 감독이 수훈한다. &lt;폭싹 속았수다&gt;를 연출한... 
2025-12-10 10:16:00,"‘케데헌’ 매기 강 감독, 옥관문화훈장 받는다…‘폭싹’ 감독은 문화...",세계적인 인기를 끈 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스(케데헌)’의 매기 강 감독이 옥관문화훈장을 수훈한다. 문화체육관광부는 한국콘텐츠진흥원과 함께 10일 코엑스에서 ‘2025 대한민국 콘텐츠 대상... 
2025-12-10 10:12:00,"코스알엑스, 'KALH Honor' 공식 후원사 참여","올해 처음 열린 KALH Honors에는 박찬욱 감독, 이병헌 배우, '케이팝 데몬 헌터스'의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 10:12:00,"'케데헌' 매기 강, 옥관문화훈장 수훈…지드래곤과 어깨 나란히",넷플릭스 오리지널 영화 '케이팝 데몬 헌터스'(이하 '케데헌')의 연출을 맡은 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 오후 서울 강남 코엑스에서 '2025 대한민국 콘텐츠대상... 
2025-12-10 10:10:00,"코스알엑스, KALH가 LA서 개최한 첫 시상식 'KALH Honor' 공식 후원사로 ...","올해 처음 열린 KALH Honors에는 박찬욱 감독, 이병헌 배우, '케이팝 데몬 헌터스'의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 10:10:00,"'케이팝 데몬 헌터스' 매기 강 감독, 대한민국 콘텐츠 대상 주인공",매기 강 감독 / 제공=뉴스1넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'를 연출한 매기 강 감독이 옥관문화훈장을 받는다.10일 서울 강남구 코엑스에서 2025 대한민국 콘텐츠대상 시상식이 열린다. 이 자리에서는 올해... 
2025-12-10 10:09:00,"‘케데헌’ 매기 강, 옥관문화훈장 수훈자로 선정",넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’를 연출한 매기 강 감독이 옥관문화훈장 수훈자로 선정됐다. 문화체육관광부와 한국콘텐트진흥원은 10일 오후 2시 서울 삼성동 코엑스에서 ‘2025 대한민국 콘텐트대상... 
2025-12-10 10:09:00,"'케이팝 데몬 헌터스' 매기 강 감독, 옥관문화훈장",넷플릭스 애니메이션 '케이팝 데몬 헌터스'의 매기 강 감독이 옥관문화훈장 수훈자로 선정됐다. 문화체육관광부는 10일 오후 서울 코엑스에서 여는 '2025 대한민국 콘텐츠대상' 시상식에서 매기 강 감독 등 스물네 명에게... 
2025-12-10 10:08:00,2027충청U대회 자원봉사자 명칭은 '루미'…빛·밝음·순수 상,"최근 '빛과 희망, 보호와 연대'를 주제로 전 세계적 인기를 얻고 있는 애니메이션 '케이팝 데몬 헌터스'의 주인공 이름도 루미로, K-컬처 흐름과의 상징적 연결성도 더했습니다. 이창섭 조직위 부위원장은 &quot;자원봉사자... "
2025-12-10 10:08:00,"배우 이병헌, 첫 'KALH Honors' 수상...박찬욱·매기 강과 함께 글로벌 위...",애니메이션 '케이팝 데몬 헌터스'의 매기 강 감독을 첫 수상자로 선정했다고 밝혔다. 이병헌은 &quot;모든 관계자분들께 깊이 감사드린다. 의미 있는 첫 시상식에서 상을 받게 되어 더욱 영광스럽다. 이 영광스러운 순간을... 
2025-12-10 10:06:00,"﻿코스알엑스, '코리안 아메리칸 리더스 인 할리우드' 시상식 'KALH Honor...","올해 처음 열린 KALH Honors에는 박찬욱 감독, 이병헌 배우, '케이팝 데몬 헌터스'의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 10:06:00,"코스알엑스, KALH가 LA에서 개최한 첫 시상식 'KALH Honor' 공식 후원사로...","올해 처음 열린 KALH Honors에는 박찬욱 감독, 이병헌 배우, '케이팝 데몬 헌터스'의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 10:06:00,2027 충청 유니버시아드대회 자원봉사자 이름은 '루미',"최근 전 세계적 인기를 얻고 있는 애니메이션 '케이팝 데몬 헌터스'의 주인공 이름도 '루미'로, K-컬처와의 상징적 연결성도 더했다. 이창섭 조직위 부위원장은 &quot;자원봉사자 명칭 '루미'는 밝고 희망적인 이미지를... "
2025-12-10 10:02:00,"'美친 연기'로 전 세계 눈도장 … '명품 배우' 이병헌, 첫 'KALH Honors' 수...",애니메이션 '케이팝 데몬 헌터스'의 매기 강 감독을 첫 수상자로 선정했다&quot;고 밝혔다. 이병헌은 &quot;모든 관계자분들께 깊이 감사드린다&quot;며 &quot;의미 있는 첫 시상식에서 상을 받게 되어 더욱 영광스럽다. 이 영광스러운... 
2025-12-10 10:02:00,"로제 '아파트', 빌보드 연말결산 글로벌 1위…'핫100'엔 케데헌 7곡·지...",글로벌 신드롬을 일으킨 넷플릭스 K-팝 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌) OST 7곡이 '핫100' 연말 결산 차트에 동시 진입했다. 애니 속 가상 걸그룹 '헌트릭스(HUNTR/X)'는 '골든'(25위)을 비롯해 '하우... 
2025-12-10 09:58:00,"코스알엑스, ‘코리안 아메리칸 리더스 인 할리우드’ 의 첫 시상식 ‘...","올해 처음 열린 KALH Honors에는 박찬욱 감독, 이병헌 배우, ‘케이팝 데몬 헌터스’의 감독 매기 강, 다니엘 헤니 배우를 비롯해 주요 글로벌 리더와 주요 인플루언서 등이 참석했다. KALH는 영화, 음악 등 예술 분야의... "
2025-12-10 09:53:00,"'케데헌' 매기 강 감독, 오늘(10일) 옥관문화훈장 받는다",넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 서울 강남구 코엑스에서 ‘2025 대한민국 콘텐츠대상 시상식’을 개최하고... 
2025-12-10 09:52:00,"'케데헌' 매기 강 감독, 옥관문화훈장…'대한민국 콘텐츠대상'",넷플릭스 애니메이션 '케이팝 데몬 헌터스'를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 서울 강남구 코엑스에서 '2025 대한민국 콘텐츠대상 시상식'을 열고 강 감독을... 
2025-12-10 09:48:00,"배우 이병헌, 첫 'KALH Honors' 수상자 선정! 글로벌 위상 증명",애니메이션 '케이팝 데몬 헌터스'의 매기 강 감독을 첫 수상자로 선정했다고 밝혔다. 이병헌은 &quot;모든 관계자분들께 깊이 감사드린다. 의미 있는 첫 시상식에서 상을 받게 되어 더욱 영광스럽다. 이 영광스러운 순간을... 
2025-12-10 09:48:00,"2027 충청 U대회 조직위, 자원봉사자 명칭 '루미' 확정",전 세계적으로 인기 있는 애니메이션 '케이팝 데몬 헌터스'의 주인공 이름과 같다. 조직위는 내년 하반기부터 자원봉사자 모집과 홍보에 루미를 공식 활용할 예정이다. 이창섭 조직위 부위원장은 &quot;루미는 밝고... 
2025-12-10 09:48:00,"식품·외식업계, IP 협업으로 브랜드 경험 확장 가속","농심은 넷플릭스 인기 애니메이션 케이팝 데몬 헌터스에 등장하는 컵라면을 실제 제품으로 구현한 신라면 햄버거컵, 신라면 슈퍼스타컵, 신라면 스파이시퀸컵 3종을 10일부터 한정 출시한다. 영화 속 라면의 맛을 그대로... "
2025-12-10 09:48:00,"'케데헌' 매기 강 감독, 옥관문화훈장 받는다","넷플릭스 애니메이션 '케이팝 데몬 헌터스'로 올해 전세계에 한국 문화 열풍을 만들어낸 매기 강 감독이 대한민국 정부로부터 옥관문화훈장을 받는다. 문화체육관광부(장관 최휘영, 이하 문체부)는 한국콘텐츠진흥원... "
2025-12-10 09:48:00,"'케데헌'으로 세계 흔든 매기 강, 옥관문화훈장 받는다",가장 높은 등급인 옥관문화훈장은 넷플릭스 사상 최고 시청 애니메이션으로 기록된 '케이팝 데몬 헌터스'를 연출한 매기 강 감독에게 돌아갔다. 드라마 '폭싹 속았수다'의 김원석 연출과 '눈물의 여왕' 박지은 작가는... 
2025-12-10 09:47:00,"‘케데헌’ 매기 강 감독, 옥관문화훈장 수훈…‘대한민국 콘텐츠대상...",넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 오후 서울 강남 코엑스에서 ‘2025 대한민국 콘텐츠 대상 시상식’을 열고 강... 
2025-12-10 09:46:00,"이병헌, 박찬욱·매기 강과 함께 ‘할리우드 빛낸 한국인’ 됐다","이병헌은 넷플릭스 드라마 ‘오징어 게임’ 시리즈와 영화 ‘어쩔수가없다’ 등을 통해 인정을 받았으며, 역시 ‘어쩔수가없다’의 박찬욱 감독과 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’의 매기 강 감독도... "
2025-12-10 09:44:00,"'케데헌' 매기 강 감독, 옥관문화훈장 받는다",애니메이션 '케이팝 데몬 헌터스(케데헌)'를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부는 올해 콘텐츠산업 발전에 기여한 관계자 24명과 우수 콘텐츠 15편에 대한 정부포상과 상장을 수여한다고 10일... 
2025-12-10 09:43:00,"한국 시장 휩쓴 넷플릭스 10년, '득'인가 '독'인가","여기에 지난해 12월부터 SBS가 자사 콘텐츠를 넷플릭스에 전면 공급하고, 넷플릭스 오리지널 콘텐츠인 '흑백요리사', '오징어게임3', '케이팝데몬헌터스' 등이 성공한 영향도 있다. 앞서 넷플릭스가 오리지널콘텐츠... "
2025-12-10 09:42:00,"‘케데헌’ 매기 강 감독, 옥관문화훈장 받는다…‘폭싹’ 감독문화포...",넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’를 연출한 매기 강 감독이 정부로부터 옥관문화훈장을 받는다. 글로벌 시장에서 K-팝과 K-콘텐츠의 외연을 확장한 공로가 인정된 것이다. 문화체육관광부와... 
2025-12-10 09:42:00,‘케데헌’ 매기 강 감독 옥관문화훈장 받는다,넷플릭스 애니메이션 &lt;케이팝 데몬 헌터스&gt;를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 오후 서울 강남 코엑스에서 ‘2025 대한민국 콘텐츠대상 시상식’을 열고 강... 
2025-12-10 09:41:00,"'케데헌' 매기강 감독, 옥관문화훈장 받는다",넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 서울 강남 코엑스에서 ‘2025 대한민국 콘텐츠대상 시상식’을 열고 강 감독을... 
2025-12-10 09:40:00,"무한도전부터 주토피아까지, 요즘 가장 핫한 연말 팝업 3","주소 서울 영등포구 여의대로 108 5층기간 12월 5일부터 16일까지 &lt;케이팝 데몬 헌터스&gt; 팝업스토어 새로운 IP를 탐험해 보고 싶다면 성수로 향해보시길. ‘케이팝 데몬 헌터스’, 줄여서 ‘케데헌’이 서울 공식... "
2025-12-10 09:39:00,빌보드 싱글차트서 '골든' 5위·캣츠아이 55위,앨범차트 케데헌 OST 3위·스트레이 키즈 4위 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스' OST '골든'(Golden)이 미국 빌보드 메인 싱글차트 '핫 100' 5위를 기록했다. 9일(현지시간) 공개된 최신 차트에... 
2025-12-10 09:39:00,"이병헌, 골든글로브 후보→KALH 초대 수상...&quot;영광의 순간 잊지 않겠다&quot;",애니메이션 ‘케이팝 데몬 헌터스’의 매기 강 감독을 첫 수상자로 선정했다고 10일 밝혔다. 이병헌은 “모든 관계자분들께 깊이 감사드린다. 의미 있는 첫 시상식에서 상을 받게 되어 더욱 영광스럽다. 이 영광스러운... 
2025-12-10 09:38:00,"기장군, 정관도서관서 연말 클래식 공연 개최","공연 프로그램은 비발디 '사계 - 겨울 2악장', 차이코프스키 '꽃의 왈츠', 지브리 대표 OST '인생의 회전목마' 및 '언제나 몇 번이라도', 케이팝 데몬 헌터스 OST 등으로 꾸며진다. 전통 클래식부터 최신 유행 음악까지... "
2025-12-10 09:31:00,"'케데헌' 감독, 옥관문화훈장 수훈…'폭싹' 감독은 문화포장",넷플릭스 애니메이션 '케이팝 데몬 헌터스'를 연출한 매기 강 감독이 올해 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 오후 서울 강남 코엑스에서 열리는 '2025 대한민국 콘텐츠대상 시상식'에서 강... 
2025-12-10 09:30:00,"이병헌, KALH 초대 수상자 선정…&quot;영광스러운 순간, 잊지 않겠다&quot;",애니메이션 '케이팝 데몬 헌터스'의 매기 강 감독을 첫 수상자로 선정했다. 이병헌은 &quot;모든 관계자분들께 깊이 감사드린다. 의미 있는 첫 시상식에서 상을 받게 되어 더욱 영광스럽다. 이 영광스러운 순간을 잊지... 
2025-12-10 09:29:00,이병헌 겹경사…美 골든글로브 후보→KALH Honors 초대 수상 &quot;이 순간 잊...,애니메이션 '케이팝 데몬 헌터스'의 매기 강 감독을 첫 수상자로 선정했다고 밝혔다. 이병헌은 &quot;모든 관계자 분들께 깊이 감사드린다. 의미 있는 첫 시상식에서 상을 받게 돼 더욱 영광스럽다. 이 영광스러운 순간을... 
2025-12-10 09:28:00,"'케데헌' 매기 강 감독, 옥관문화훈장 받는다",넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’의 매기 강 감독이 옥관문화훈장을 받는다. 매기 강 감독이 9월 21일 부산 해운대구 우동 영화의전당에서 열린 제30회 부산국제영화제 '케이팝 데몬 헌터스' 오픈토크에서... 
2025-12-10 09:22:00,"올해 제일 빛난 콘텐츠는 역시 '케데헌'…매기 강, 문화훈장 받는다",문화훈장은 우리 전통 문화를 소재로 넷플릭스 역사상 가장 인기있는 애니메이션 '케이팝 데몬 헌터스'를 만든 매기 강 감독이 수훈한다. '폭싹 속았수다'의 김원석 연출과 '눈물의 여왕'을 쓴 박지은 작가는 문화포장을... 
2025-12-10 09:22:00,"'케데헌' 매기 강 감독, 옥관문화훈장 수훈…'대한민국 콘텐츠대상'",넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스(케데헌)'의 매기 강 감독이 옥관문화훈장을 수훈한다. 문화체육관광부와 한국콘텐츠진흥원은 10일 서울 삼성동 코엑스에서 '2025 대한민국 콘텐츠대상 시상식을 열고 올 한... 
2025-12-10 09:22:00,"'케데헌' 매기 강 감독, 옥관문화훈장 받는다",넷플릭스 애니메이션 '케이팝 데몬 헌터스'를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 오늘(10일) 오후 서울 강남 코엑스에서 '2025 대한민국 콘텐츠 대상 시상식'을 열고 강... 
2025-12-10 09:21:00,캣츠아이 ‘날리’·케데헌 ‘골든’…美 뉴욕타임스가 꼽은 올해의 노...,넷플릭스 ‘케이팝 데몬 헌터스’ 속 ‘골든’. 아울러 NYT의 또다른 대중음악 평론가인 린지 졸라즈가 꼽은 ‘2025년 최고의 노래’ 스무곡 중에는 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’ OST... 
2025-12-10 09:18:00,"2027 충청 유니버시아드 자원봉사자, '루미' 이름으로 뛴다","대회가 지향하는 '희망·화합·밝은 미래'의 가치를 담아 냈고, 전 세계적으로 인기를 끌고 있는 애니메이션 '케이팝 데몬 헌터스'의 주인공 이름과도 연결된다. 2027 충청 유니버시아드대회 조직위원회는 지난 11월... "
2025-12-10 09:15:00,할리우드 韓 단체 첫 시상식…박찬욱·매기강·이병헌 수상,매기 강 감독은 넷플릭스 영화 '케이팝 데몬 헌터스'로 선구자상을 수상했다. KALH 측은 &quot;새로운 세대에게 다가올 미래에 대한 영감을 줬다&quot;고 추켜세웠다. 이병헌은 남우주연상 트로피를 받았다. &quot;대담한 선택과 잊지... 
2025-12-10 09:10:00,"2025년 세계 무대에서 '케이-콘텐츠' 빛낸 관계자 24명, 우수 작품 15개 ...",문화훈장은 넷플릭스 역사상 가장 인기 있는 애니메이션에 등극한 &lt;케이팝 데몬 헌터스&gt;를 통해 '케이-컬처'와 연관 산업 발전에 큰 영향을 끼친 매기 강 감독이 수훈한다. &lt;폭싹 속았수다&gt;를 연출한 바람픽쳐스의 김원석... 
2025-12-10 09:08:00,K-컬처 글로벌 확산 '케데헌' 매기 강 감독 옥관문화훈장,넷플릭스 애니메이션 '케이팝 데몬 헌터스'를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 오후 서울 강남 코엑스에서 '2025 대한민국 콘텐츠대상 시상식'을 열고 강 감독을... 
2025-12-10 09:08:00,"매기 강 감독, '케이팝 데몬 헌터스'로 옥관문화훈장",10일 '2025 대한민국 콘텐츠대상 시상식' 개최 '폭싹 속았수다' 김원석·'눈물의 여왕' 박지은 문화포장 '전지적 독자 시점' '킹 오브 킹스' 대통령상 넷플릭스 애니메이션 '케이팝 데몬 헌터스'를 연출한 매기 강 감독이 올해... 
2025-12-10 09:08:00,"[공식] 이병헌, 나이 55세에 또 경사 생겼다…'KALH Honors' 초대 수상자",애니메이션 ‘케이팝 데몬 헌터스’의 매기 강 감독을 첫 수상자로 선정했다”고 밝혔다. 이병헌은 “모든 관계자들께 깊이 감사드린다. 의미 있는 첫 시상식에서 상을 받게 되어 더욱 영광스럽다. 이 영광스러운... 
2025-12-10 09:07:00,"아난티엔 매일 눈이 내린다. 성탄 빌리지 갓 트리, 케데헌서 영감","‘케이팝 데몬 헌터스’ 사자보이즈의 인기로 주목받는 갓, 항아리, 버선 등 한국 전통적 소재를 트리 장식으로 반영해, 색다른 K-크리스마스 느낌을 연출했다. 아난티의 한국형 성탄 트리 장식은 기존 관념을 깬 것으로... "
2025-12-10 09:02:00,"이병헌, 첫 'KALH Honors' 수상자 선정 &quot;영광스러운 순간 잊지 않겠다&quot;",애니메이션 '케이팝 데몬 헌터스'의 매기 강 감독을 첫 수상자로 선정했다고 밝혔다. 이병헌은 &quot;모든 관계자분들께 깊이 감사드린다. 의미 있는 첫 시상식에서 상을 받게 되어 더욱 영광스럽다. 이 영광스러운... 
2025-12-10 09:02:00,'케데헌' 매기 강 감독 옥관문화훈장…'대한민국 콘텐츠대상',넷플릭스 애니메이션 '케이팝 데몬 헌터스'를 연출한 매기 강 감독이 옥관문화훈장을 받는다. 문화체육관광부와 한국콘텐츠진흥원은 10일 오후 서울 강남 코엑스에서 '2025 대한민국 콘텐츠대상 시상식'을 열고 강 감독을... 
2025-12-10 09:00:00,블라인드 박스 열풍의 주인공 '라부부'...글로벌 IP의 성장통과 그림자...,영화 제작 형태나 프로듀서는 미정이지만 '주만지'와 애니메이션 '케이팝 데몬 헌터스' 등을 제작한 소니픽처스가 라부부를 선택했다는 사실만으로도 이 캐릭터가 단순한 인형을 넘어선 강력한 글로벌 콘텐츠 자산임을... 
2025-12-10 08:56:00,"로제 '아파트', 빌보드 연말결산 글로벌 1위…'핫100'엔 케데헌 7곡·지...",글로벌 신드롬을 일으킨 넷플릭스 K-팝 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌) OST 7곡이 '핫100' 연말 결산 차트에 동시 진입했다. 애니 속 가상 걸그룹 '헌트릭스(HUNTR/X)'는 '골든'(25위)을 비롯해 '하우... 
